AGNO,RBD,DGV_RBD,NOM_RBD,COD_REG_RBD,NOM_REG_RBD_A,COD_PRO_RBD,COD_COM_RBD,NOM_COM_RBD,COD_DEPROV_RBD,NOM_DEPROV_RBD,COD_DEPE,COD_DEPE2,RURAL_RBD,ESTADO_ESTAB,COD_ENSE,COD_ENSE2,pass_percent,,,,,
2020,3710,9,ESCUELA BASICA PUENTE EL ALA,16,NUBLE,163,16305,SAN NICOLÁS,81,ÑUBLE,2,1,1,1,110,2,0.923076923,,,,,
2020,3711,7,COLEGIO DE LA PURISIMA CONCEPCION,16,NUBLE,161,16101,CHILLÁN,81,ÑUBLE,3,2,0,1,110,2,0.98538961,,,,,
2020,3711,7,COLEGIO DE LA PURISIMA CONCEPCION,16,NUBLE,161,16101,CHILLÁN,81,ÑUBLE,3,2,0,1,310,5,0.97972973,,,,,
2020,3713,3,COLEGIO SEMINARIO PADRE ALBERTO HURTADO,16,NUBLE,161,16101,CHILLÁN,81,ÑUBLE,3,2,0,1,110,2,0.990291262,,,,,
2020,3713,3,COLEGIO SEMINARIO PADRE ALBERTO HURTADO,16,NUBLE,161,16101,CHILLÁN,81,ÑUBLE,3,2,0,1,310,5,0.99112426,,,,,
2020,3714,1,ESCUELA PARTICULAR ADVENTISTA,16,NUBLE,161,16101,CHILLÁN,81,ÑUBLE,3,2,0,1,110,2,0.975922953,,,,,
2020,3716,8,ESCUELA BASICA PARTICULAR EL LIBERTADOR,16,NUBLE,161,16101,CHILLÁN,81,ÑUBLE,3,2,0,1,110,2,0.90070922,,,,,
2020,3717,6,ESCUELA PARTICULAR HISPANO AMERICANO,16,NUBLE,161,16101,CHILLÁN,81,ÑUBLE,3,2,0,1,110,2,0.977678571,,,,,
2020,3718,4,INSTITUTO SANTA MARIA,16,NUBLE,161,16101,CHILLÁN,81,ÑUBLE,3,2,0,1,110,2,0.99669967,,,,,
2020,3718,4,INSTITUTO SANTA MARIA,16,NUBLE,161,16101,CHILLÁN,81,ÑUBLE,3,2,0,1,310,5,0.995215311,,,,,
2020,3719,2,COLEGIO COYAM,16,NUBLE,161,16101,CHILLÁN,81,ÑUBLE,3,2,0,1,110,2,0.958563536,,,,,
2020,3719,2,COLEGIO COYAM,16,NUBLE,161,16101,CHILLÁN,81,ÑUBLE,3,2,0,1,310,5,0.931818182,,,,,
2020,3720,6,DEUTSCHE SCHULE CHILLAN,16,NUBLE,161,16101,CHILLÁN,81,ÑUBLE,4,3,0,1,110,2,0.988179669,,,,,
2020,3720,6,DEUTSCHE SCHULE CHILLAN,16,NUBLE,161,16101,CHILLÁN,81,ÑUBLE,4,3,0,1,310,5,0.9921875,,,,,
2020,3723,0,COLEGIO DARIO SALAS,16,NUBLE,161,16101,CHILLÁN,81,ÑUBLE,3,2,0,1,110,2,0.943526171,,,,,
2020,3723,0,COLEGIO DARIO SALAS,16,NUBLE,161,16101,CHILLÁN,81,ÑUBLE,3,2,0,1,310,5,0.97260274,,,,,
2020,3724,9,COLEGIO SAN VICENTE DE PAUL,16,NUBLE,161,16101,CHILLÁN,81,ÑUBLE,3,2,0,1,110,2,0.98825257,,,,,
2020,3724,9,COLEGIO SAN VICENTE DE PAUL,16,NUBLE,161,16101,CHILLÁN,81,ÑUBLE,3,2,0,1,310,5,0.990963855,,,,,
2020,3726,5,COLEGIO CRISTIANO HOREB,16,NUBLE,161,16103,CHILLÁN VIEJO,81,ÑUBLE,3,2,0,1,110,2,0.946280992,,,,,
2020,3728,1,COLEGIO SAN BUENAVENTURA,16,NUBLE,161,16101,CHILLÁN,81,ÑUBLE,3,2,0,1,110,2,0.97556391,,,,,
2020,3728,1,COLEGIO SAN BUENAVENTURA,16,NUBLE,161,16101,CHILLÁN,81,ÑUBLE,3,2,0,1,310,5,0.976744186,,,,,
2020,3730,3,COLEGIO SAGRADO CORAZÓN DE JESÚS,16,NUBLE,161,16101,CHILLÁN,81,ÑUBLE,3,2,0,1,110,2,0.985590778,,,,,
2020,3730,3,COLEGIO SAGRADO CORAZÓN DE JESÚS,16,NUBLE,161,16101,CHILLÁN,81,ÑUBLE,3,2,0,1,310,5,0.962264151,,,,,
2020,3731,1,COLEGIO SAN VALENTIN,16,NUBLE,161,16103,CHILLÁN VIEJO,81,ÑUBLE,3,2,0,1,110,2,0.987804878,,,,,
2020,3733,8,COLEGIO GABRIELA MISTRAL,16,NUBLE,161,16101,CHILLÁN,81,ÑUBLE,3,2,0,1,110,2,0.946859903,,,,,
2020,3733,8,COLEGIO GABRIELA MISTRAL,16,NUBLE,161,16101,CHILLÁN,81,ÑUBLE,3,2,0,1,310,5,0.966666667,,,,,
2020,3733,8,COLEGIO GABRIELA MISTRAL,16,NUBLE,161,16101,CHILLÁN,81,ÑUBLE,3,2,0,1,510,7,1,,,,,
2020,3733,8,COLEGIO GABRIELA MISTRAL,16,NUBLE,161,16101,CHILLÁN,81,ÑUBLE,3,2,0,1,610,7,1,,,,,
2020,3734,6,COLEGIO COMEWEALTH SCHOOL,16,NUBLE,161,16101,CHILLÁN,81,ÑUBLE,3,2,0,1,110,2,0.780645161,,,,,
2020,3734,6,COLEGIO COMEWEALTH SCHOOL,16,NUBLE,161,16101,CHILLÁN,81,ÑUBLE,3,2,0,1,310,5,0.760233918,,,,,
2020,3735,4,COLEGIO CHILLAN,16,NUBLE,161,16101,CHILLÁN,81,ÑUBLE,3,2,0,1,110,2,0.978658537,,,,,
2020,3735,4,COLEGIO CHILLAN,16,NUBLE,161,16101,CHILLÁN,81,ÑUBLE,3,2,0,1,310,5,0.935162095,,,,,
2020,3739,7,LICEO AGRÍCOLA DE CHILLÁN A-8,16,NUBLE,161,16101,CHILLÁN,81,ÑUBLE,5,4,0,1,710,7,0.969135802,,,,,
2020,3740,0,ESCUELA GENERAL DOMINGO URRUTIA,16,NUBLE,163,16301,SAN CARLOS,81,ÑUBLE,2,1,0,1,110,2,0.962962963,,,,,
2020,3740,0,ESCUELA GENERAL DOMINGO URRUTIA,16,NUBLE,163,16301,SAN CARLOS,81,ÑUBLE,2,1,0,1,363,6,0.92,,,,,
2020,3741,9,CENTRO EDUCACIÓN INTEGRAL ADULTOS CLAUDIO MATTE PÉREZ,16,NUBLE,163,16301,SAN CARLOS,81,ÑUBLE,2,1,0,1,167,3,1,,,,,
2020,3741,9,CENTRO EDUCACIÓN INTEGRAL ADULTOS CLAUDIO MATTE PÉREZ,16,NUBLE,163,16301,SAN CARLOS,81,ÑUBLE,2,1,0,1,363,6,0.759036145,,,,,
2020,3741,9,CENTRO EDUCACIÓN INTEGRAL ADULTOS CLAUDIO MATTE PÉREZ,16,NUBLE,163,16301,SAN CARLOS,81,ÑUBLE,2,1,0,1,463,8,0.511627907,,,,,
2020,3741,9,CENTRO EDUCACIÓN INTEGRAL ADULTOS CLAUDIO MATTE PÉREZ,16,NUBLE,163,16301,SAN CARLOS,81,ÑUBLE,2,1,0,1,663,8,0.65625,,,,,
2020,3742,7,LICEO POLITECNICO CAP. IGNACIO CARRERA P,16,NUBLE,163,16301,SAN CARLOS,81,ÑUBLE,2,1,0,1,310,5,0.971153846,,,,,
2020,3742,7,LICEO POLITECNICO CAP. IGNACIO CARRERA P,16,NUBLE,163,16301,SAN CARLOS,81,ÑUBLE,2,1,0,1,510,7,0.963254593,,,,,
2020,3742,7,LICEO POLITECNICO CAP. IGNACIO CARRERA P,16,NUBLE,163,16301,SAN CARLOS,81,ÑUBLE,2,1,0,1,610,7,0.925714286,,,,,
2020,3743,5,LICEO DIEGO PORTALES PALAZUELOS,16,NUBLE,163,16301,SAN CARLOS,81,ÑUBLE,2,1,0,1,110,2,0.985795455,,,,,
2020,3743,5,LICEO DIEGO PORTALES PALAZUELOS,16,NUBLE,163,16301,SAN CARLOS,81,ÑUBLE,2,1,0,1,310,5,0.985576923,,,,,
2020,3744,3,ESCUELA GENERAL JOSÉ MIGUEL CARRERA VERDUGO,16,NUBLE,163,16301,SAN CARLOS,81,ÑUBLE,2,1,0,1,110,2,0.994535519,,,,,
2020,3745,1,ESCUELA GENERAL SOFANOR PARRA HERMOSILLA,16,NUBLE,163,16301,SAN CARLOS,81,ÑUBLE,2,1,0,1,110,2,0.98173516,,,,,
2020,3747,8,ESCUELA FRANCISCO MOYA CLEMENT,16,NUBLE,163,16301,SAN CARLOS,81,ÑUBLE,2,1,0,1,165,3,0.5,,,,,
2020,3747,8,ESCUELA FRANCISCO MOYA CLEMENT,16,NUBLE,163,16301,SAN CARLOS,81,ÑUBLE,2,1,0,1,167,3,0.692307692,,,,,
2020,3747,8,ESCUELA FRANCISCO MOYA CLEMENT,16,NUBLE,163,16301,SAN CARLOS,81,ÑUBLE,2,1,0,1,363,6,0.783783784,,,,,
2020,3749,4,ESCUELA JOAQUIN DEL PINO ROZAS Y NEGRETE,16,NUBLE,163,16301,SAN CARLOS,81,ÑUBLE,2,1,0,1,110,2,0.982300885,,,,,
2020,3754,0,ESCUELA BULI,16,NUBLE,163,16301,SAN CARLOS,81,ÑUBLE,2,1,1,1,110,2,1,,,,,
2020,3755,9,ESCUELA NINQUIHUE,16,NUBLE,163,16301,SAN CARLOS,81,ÑUBLE,2,1,1,1,110,2,0.992424242,,,,,
2020,3757,5,ESCUELA AGUA BUENA,16,NUBLE,163,16301,SAN CARLOS,81,ÑUBLE,2,1,1,1,110,2,1,,,,,
2020,3758,3,ESCUELA EL CARBON,16,NUBLE,163,16301,SAN CARLOS,81,ÑUBLE,2,1,1,1,110,2,1,,,,,
2020,3759,1,ESCUELA CACHAPOAL,16,NUBLE,163,16301,SAN CARLOS,81,ÑUBLE,2,1,1,1,110,2,0.939759036,,,,,
2020,3760,5,ESCUELA RIBERA DE NUBLE,16,NUBLE,163,16301,SAN CARLOS,81,ÑUBLE,2,1,1,1,110,2,0.954954955,,,,,
2020,3762,1,ESCUELA MONTE BLANCO,16,NUBLE,163,16301,SAN CARLOS,81,ÑUBLE,2,1,1,1,110,2,0.985714286,,,,,
2020,3766,4,ESCUELA QUINQUEHUA,16,NUBLE,163,16301,SAN CARLOS,81,ÑUBLE,2,1,1,1,110,2,1,,,,,
2020,3768,0,ESCUELA LAS ARBOLEDAS,16,NUBLE,163,16301,SAN CARLOS,81,ÑUBLE,2,1,1,1,110,2,0.989247312,,,,,
2020,3776,1,ESCUELA QUILELTO,16,NUBLE,163,16301,SAN CARLOS,81,ÑUBLE,2,1,1,1,110,2,1,,,,,
2020,3781,8,ESCUELA MILLAUQUEN,16,NUBLE,163,16301,SAN CARLOS,81,ÑUBLE,2,1,1,1,110,2,0.96969697,,,,,
2020,3782,6,ESCUELA MANUEL ANTONIO CASTILLO VELASCO,16,NUBLE,163,16301,SAN CARLOS,81,ÑUBLE,2,1,1,1,110,2,1,,,,,
2020,3783,4,ESCUELAS LAS JUNTAS,16,NUBLE,163,16301,SAN CARLOS,81,ÑUBLE,2,1,1,1,110,2,0.888888889,,,,,
2020,3784,2,ESCUELA JUNQUILLO,16,NUBLE,163,16301,SAN CARLOS,81,ÑUBLE,2,1,1,1,110,2,0.946428571,,,,,
2020,3785,0,ESCUELA TRES ESQUINAS,16,NUBLE,163,16301,SAN CARLOS,81,ÑUBLE,2,1,1,1,110,2,0.956521739,,,,,
2020,3786,9,ESCUELA EL SAUCE,16,NUBLE,163,16301,SAN CARLOS,81,ÑUBLE,2,1,1,1,110,2,0.953125,,,,,
2020,3791,5,ESCUELA EL TORREON,16,NUBLE,163,16301,SAN CARLOS,81,ÑUBLE,2,1,1,1,110,2,1,,,,,
2020,3795,8,INSTITUTO SANTA MARIA DE SAN CARLOS,16,NUBLE,163,16301,SAN CARLOS,81,ÑUBLE,3,2,0,1,110,2,0.984347826,,,,,
2020,3795,8,INSTITUTO SANTA MARIA DE SAN CARLOS,16,NUBLE,163,16301,SAN CARLOS,81,ÑUBLE,3,2,0,1,310,5,0.992647059,,,,,
2020,3796,6,LICEO BICENTENARIO POLIVALENTE NUESTRA SEÑORA DE LA MERCED,16,NUBLE,163,16301,SAN CARLOS,81,ÑUBLE,3,2,0,1,110,2,0.986238532,,,,,
2020,3796,6,LICEO BICENTENARIO POLIVALENTE NUESTRA SEÑORA DE LA MERCED,16,NUBLE,163,16301,SAN CARLOS,81,ÑUBLE,3,2,0,1,310,5,0.99382716,,,,,
2020,3796,6,LICEO BICENTENARIO POLIVALENTE NUESTRA SEÑORA DE LA MERCED,16,NUBLE,163,16301,SAN CARLOS,81,ÑUBLE,3,2,0,1,410,7,0.983221477,,,,,
2020,3797,4,COLEGIO SAGRADO CORAZON DE JESUS,16,NUBLE,163,16301,SAN CARLOS,81,ÑUBLE,3,2,0,1,110,2,0.987394958,,,,,
2020,3797,4,COLEGIO SAGRADO CORAZON DE JESUS,16,NUBLE,163,16301,SAN CARLOS,81,ÑUBLE,3,2,0,1,310,5,0.977867203,,,,,
2020,3798,2,ESCUELA SAN JORGE DE NIQUEN,16,NUBLE,163,16303,ÑIQUÉN,81,ÑUBLE,2,1,1,1,110,2,1,,,,,
2020,3799,0,ESCUELA CHACAY,16,NUBLE,163,16303,ÑIQUÉN,81,ÑUBLE,2,1,1,1,110,2,0.977142857,,,,,
2020,3800,8,LICEO TIUQUILEMU,16,NUBLE,163,16303,ÑIQUÉN,81,ÑUBLE,2,1,1,1,110,2,0.981481481,,,,,
2020,3800,8,LICEO TIUQUILEMU,16,NUBLE,163,16303,ÑIQUÉN,81,ÑUBLE,2,1,1,1,310,5,0.965517241,,,,,
2020,3800,8,LICEO TIUQUILEMU,16,NUBLE,163,16303,ÑIQUÉN,81,ÑUBLE,2,1,1,1,610,7,0.933333333,,,,,
2020,3801,6,ESCUELA NIQUEN,16,NUBLE,163,16303,ÑIQUÉN,81,ÑUBLE,2,1,1,1,110,2,0.951923077,,,,,
2020,3802,4,LICEO SAN GREGORIO,16,NUBLE,163,16303,ÑIQUÉN,81,ÑUBLE,2,1,0,1,110,2,0.988338192,,,,,
2020,3802,4,LICEO SAN GREGORIO,16,NUBLE,163,16303,ÑIQUÉN,81,ÑUBLE,2,1,0,1,310,5,0.981481481,,,,,
2020,3802,4,LICEO SAN GREGORIO,16,NUBLE,163,16303,ÑIQUÉN,81,ÑUBLE,2,1,0,1,410,7,0.954545455,,,,,
2020,3804,0,ESCUELA ZEMITA,16,NUBLE,163,16303,ÑIQUÉN,81,ÑUBLE,2,1,1,1,110,2,1,,,,,
2020,3814,8,ESCUELA LAS ROSAS,16,NUBLE,163,16303,ÑIQUÉN,81,ÑUBLE,2,1,1,1,110,2,1,,,,,
2020,3815,6,ESCUELA PUERTAS DE VIRGUIN,16,NUBLE,163,16303,ÑIQUÉN,81,ÑUBLE,2,1,1,1,110,2,1,,,,,
2020,3818,0,ESCUELA COLVINDO,16,NUBLE,163,16303,ÑIQUÉN,81,ÑUBLE,2,1,1,1,110,2,1,,,,,
2020,3820,2,ESCUELA BULI-CASERIO,16,NUBLE,163,16303,ÑIQUÉN,81,ÑUBLE,2,1,1,1,110,2,1,,,,,
2020,3823,7,LICEO BICENTENARIO POLIVALENTE JORGE ALESSANDRI RODRIGUEZ,16,NUBLE,163,16304,SAN FABIÁN,81,ÑUBLE,2,1,0,1,110,2,0.970027248,,,,,
2020,3823,7,LICEO BICENTENARIO POLIVALENTE JORGE ALESSANDRI RODRIGUEZ,16,NUBLE,163,16304,SAN FABIÁN,81,ÑUBLE,2,1,0,1,310,5,0.959770115,,,,,
2020,3823,7,LICEO BICENTENARIO POLIVALENTE JORGE ALESSANDRI RODRIGUEZ,16,NUBLE,163,16304,SAN FABIÁN,81,ÑUBLE,2,1,0,1,610,7,0.977272727,,,,,
2020,3828,8,ESCUELA BASICA LOS COIGUES,16,NUBLE,163,16304,SAN FABIÁN,81,ÑUBLE,2,1,1,1,110,2,1,,,,,
2020,3829,6,ESCUELA BASICA EL CARACOL,16,NUBLE,163,16304,SAN FABIÁN,81,ÑUBLE,2,1,1,1,110,2,1,,,,,
2020,3831,8,ESCUELA BASICA PASO ANCHO,16,NUBLE,163,16304,SAN FABIÁN,81,ÑUBLE,2,1,1,1,110,2,0.977099237,,,,,
2020,3832,6,ESCUELA BASICA FABIAN DE LA FUENTE,16,NUBLE,163,16304,SAN FABIÁN,81,ÑUBLE,2,1,1,1,110,2,1,,,,,
2020,3833,4,ESCUELA BASICA TRABUNCURA,16,NUBLE,163,16304,SAN FABIÁN,81,ÑUBLE,2,1,1,1,110,2,1,,,,,
2020,3835,0,ESCUELA BRITANICA GUILLERMINA DRAKE WOOD,16,NUBLE,163,16302,COIHUECO,81,ÑUBLE,2,1,0,1,110,2,0.962174941,,,,,
2020,3836,9,ESCUELA DOMITILA URREJOLA MENCHACA,16,NUBLE,163,16302,COIHUECO,81,ÑUBLE,2,1,1,1,110,2,0.967213115,,,,,
2020,3837,7,ESCUELA ENRIQUE GRAF REYES,16,NUBLE,163,16302,COIHUECO,81,ÑUBLE,2,1,1,1,110,2,0.862068966,,,,,
2020,3838,5,ESCUELA BASICA TANILVORO,16,NUBLE,163,16302,COIHUECO,81,ÑUBLE,2,1,1,1,110,2,0.88,,,,,
2020,3839,3,ESCUELA TALQUIPEN,16,NUBLE,163,16302,COIHUECO,81,ÑUBLE,2,1,1,1,110,2,0.975728155,,,,,
2020,3840,7,ESCUELA BASICA NIBLINTO,16,NUBLE,163,16302,COIHUECO,81,ÑUBLE,2,1,1,1,110,2,0.976190476,,,,,
2020,3841,5,ESCUELA GUARDIA MARINA ERNESTO RIQUELME,16,NUBLE,163,16302,COIHUECO,81,ÑUBLE,2,1,1,1,110,2,1,,,,,
2020,3842,3,ESCUELA HEROES DE IQUIQUE,16,NUBLE,163,16302,COIHUECO,81,ÑUBLE,2,1,1,1,110,2,0.954285714,,,,,
2020,3843,1,ESCUELA PORVENIR DE CATO,16,NUBLE,163,16302,COIHUECO,81,ÑUBLE,2,1,1,1,110,2,1,,,,,
2020,3846,6,ESCUELA BÁSICA EMBALSE COIHUECO,16,NUBLE,163,16302,COIHUECO,81,ÑUBLE,2,1,1,1,110,2,1,,,,,
2020,3849,0,ESCUELA CAMILO HENRIQUEZ,16,NUBLE,161,16101,CHILLÁN,81,ÑUBLE,2,1,1,1,110,2,0.964705882,,,,,
2020,3851,2,ESCUELA HERNÁN MERINO CORREA,16,NUBLE,163,16302,COIHUECO,81,ÑUBLE,2,1,1,1,110,2,1,,,,,
2020,3852,0,ESCUELA ANIBAL PINTO,16,NUBLE,163,16302,COIHUECO,81,ÑUBLE,2,1,1,1,110,2,1,,,,,
2020,3853,9,ESCUELA JULIO MONTT SALAMANCA,16,NUBLE,163,16302,COIHUECO,81,ÑUBLE,2,1,1,1,110,2,0.909090909,,,,,
2020,3854,7,ESCUELA CANCHA RAYADA,16,NUBLE,163,16302,COIHUECO,81,ÑUBLE,2,1,1,1,110,2,0.8,,,,,
2020,3855,5,ESCUELA GENERAL PEDRO LAGOS MARCHANT,16,NUBLE,163,16302,COIHUECO,81,ÑUBLE,2,1,1,1,110,2,0.985294118,,,,,
2020,3856,3,ESCUELA MANUEL MATUS HERMOSILLA,16,NUBLE,163,16302,COIHUECO,81,ÑUBLE,2,1,1,1,110,2,0.983739837,,,,,
2020,3857,1,ESCUELA BENJAMIN VICUNA MACKENNA,16,NUBLE,163,16302,COIHUECO,81,ÑUBLE,2,1,1,1,110,2,1,,,,,
2020,3859,8,ESCUELA SAN ANTONIO DE FRUTILLARES,16,NUBLE,163,16302,COIHUECO,81,ÑUBLE,2,1,1,1,110,2,1,,,,,
2020,3865,2,COLEGIO ADVENTISTA DE CHILE,16,NUBLE,161,16101,CHILLÁN,81,ÑUBLE,3,2,1,1,310,5,0.972886762,,,,,
2020,3866,0,ESCUELA PARTICULAR LAS MARIPOSAS,16,NUBLE,161,16101,CHILLÁN,81,ÑUBLE,3,2,1,1,110,2,0.986111111,,,,,
2020,3867,9,ESCUELA PARTIC.LOS ALTOS DE MIRAFLORES,16,NUBLE,163,16302,COIHUECO,81,ÑUBLE,3,2,1,1,110,2,0.984615385,,,,,
2020,3869,5,ESCUELA AGROECOLÓGICAS LAS ISLAS,16,NUBLE,163,16302,COIHUECO,81,ÑUBLE,3,2,1,1,110,2,1,,,,,
2020,3870,9,ESCUELA PARTICULAR AMANECER,16,NUBLE,163,16302,COIHUECO,81,ÑUBLE,3,2,1,1,110,2,0.5,,,,,
2020,3871,7,LICEO BICENTENARIO POLITÉCNICO JOSÉ MANUEL PINTO ARIAS,16,NUBLE,161,16106,PINTO,81,ÑUBLE,2,1,0,1,310,5,0.912,,,,,
2020,3871,7,LICEO BICENTENARIO POLITÉCNICO JOSÉ MANUEL PINTO ARIAS,16,NUBLE,161,16106,PINTO,81,ÑUBLE,2,1,0,1,510,7,0.854961832,,,,,
2020,3871,7,LICEO BICENTENARIO POLITÉCNICO JOSÉ MANUEL PINTO ARIAS,16,NUBLE,161,16106,PINTO,81,ÑUBLE,2,1,0,1,610,7,0.949152542,,,,,
2020,3872,5,ESCUELA JOSE TOHA SOLDEVILLA,16,NUBLE,161,16106,PINTO,81,ÑUBLE,2,1,1,1,110,2,0.961956522,,,,,
2020,3874,1,ESCUELA JAVIER JARPA SOTOMAYOR,16,NUBLE,161,16106,PINTO,81,ÑUBLE,2,1,1,1,110,2,0.97826087,,,,,
2020,3876,8,ESCUELA HECTOR MANUEL ARIAS CORTES,16,NUBLE,161,16106,PINTO,81,ÑUBLE,2,1,1,1,110,2,1,,,,,
2020,3877,6,ESCUELA SANTA EDUVIGES,16,NUBLE,161,16106,PINTO,81,ÑUBLE,2,1,1,1,110,2,0.941176471,,,,,
2020,3880,6,ESCUELA LA MONTANA,16,NUBLE,161,16106,PINTO,81,ÑUBLE,2,1,1,1,110,2,0,,,,,
2020,3882,2,ESCUELA NIDO DE GOLONDRINAS,16,NUBLE,161,16106,PINTO,81,ÑUBLE,2,1,1,1,110,2,0.888888889,,,,,
2020,3883,0,ESCUELA BASICA JUAN JORGE,16,NUBLE,161,16106,PINTO,81,ÑUBLE,2,1,1,1,110,2,1,,,,,
2020,3884,9,ESCUELA SAN ALFONSO,16,NUBLE,161,16106,PINTO,81,ÑUBLE,2,1,1,1,110,2,0.846153846,,,,,
2020,3885,7,COLEGIO FRANCISCO DE ASIS,16,NUBLE,161,16106,PINTO,81,ÑUBLE,3,2,0,1,110,2,0.997474747,,,,,
2020,3885,7,COLEGIO FRANCISCO DE ASIS,16,NUBLE,161,16106,PINTO,81,ÑUBLE,3,2,0,1,310,5,0.98206278,,,,,
2020,3885,7,COLEGIO FRANCISCO DE ASIS,16,NUBLE,161,16106,PINTO,81,ÑUBLE,3,2,0,1,610,7,0.953488372,,,,,
2020,3886,5,LICEO MANUEL JESUS ORTIZ,16,NUBLE,161,16108,SAN IGNACIO,81,ÑUBLE,2,1,0,1,110,2,0.994350282,,,,,
2020,3886,5,LICEO MANUEL JESUS ORTIZ,16,NUBLE,161,16108,SAN IGNACIO,81,ÑUBLE,2,1,0,1,310,5,0.970149254,,,,,
2020,3886,5,LICEO MANUEL JESUS ORTIZ,16,NUBLE,161,16108,SAN IGNACIO,81,ÑUBLE,2,1,0,1,363,6,1,,,,,
2020,3887,3,LICEO PUEBLO SECO,16,NUBLE,161,16108,SAN IGNACIO,81,ÑUBLE,2,1,1,1,110,2,1,,,,,
2020,3887,3,LICEO PUEBLO SECO,16,NUBLE,161,16108,SAN IGNACIO,81,ÑUBLE,2,1,1,1,310,5,0.878612717,,,,,
2020,3887,3,LICEO PUEBLO SECO,16,NUBLE,161,16108,SAN IGNACIO,81,ÑUBLE,2,1,1,1,363,6,1,,,,,
2020,3887,3,LICEO PUEBLO SECO,16,NUBLE,161,16108,SAN IGNACIO,81,ÑUBLE,2,1,1,1,410,7,1,,,,,
2020,3888,1,COLEGIO POLITECNICO VICTOR JARA,16,NUBLE,161,16108,SAN IGNACIO,81,ÑUBLE,2,1,1,1,110,2,0.970238095,,,,,
2020,3888,1,COLEGIO POLITECNICO VICTOR JARA,16,NUBLE,161,16108,SAN IGNACIO,81,ÑUBLE,2,1,1,1,610,7,0.863636364,,,,,
2020,3888,1,COLEGIO POLITECNICO VICTOR JARA,16,NUBLE,161,16108,SAN IGNACIO,81,ÑUBLE,2,1,1,1,710,7,0.929577465,,,,,
2020,3890,3,ESCUELA MARÍA LUISA ESPINOZA RUIZ,16,NUBLE,161,16108,SAN IGNACIO,81,ÑUBLE,2,1,1,1,110,2,1,,,,,
2020,3891,1,ESCUELA LAS QUILAS,16,NUBLE,161,16108,SAN IGNACIO,81,ÑUBLE,2,1,1,1,110,2,1,,,,,
2020,3894,6,ESCUELA SANTA MARIA,16,NUBLE,161,16108,SAN IGNACIO,81,ÑUBLE,2,1,1,1,110,2,1,,,,,
2020,3897,0,ESCUELA CALLE ALEGRE,16,NUBLE,161,16108,SAN IGNACIO,81,ÑUBLE,2,1,1,1,110,2,0.785714286,,,,,
2020,3898,9,ESCUELA SANTA JUANA,16,NUBLE,161,16108,SAN IGNACIO,81,ÑUBLE,2,1,1,1,110,2,1,,,,,
2020,3899,7,ESCUELA COLTON VARIANTE,16,NUBLE,161,16108,SAN IGNACIO,81,ÑUBLE,2,1,1,1,110,2,0.942307692,,,,,
2020,3899,7,ESCUELA COLTON VARIANTE,16,NUBLE,161,16108,SAN IGNACIO,81,ÑUBLE,2,1,1,1,363,6,0.8,,,,,
2020,3903,9,ESCUELA MAYULERMO,16,NUBLE,161,16108,SAN IGNACIO,81,ÑUBLE,2,1,1,1,110,2,1,,,,,
2020,3904,7,ESCUELA LOURDES,16,NUBLE,161,16108,SAN IGNACIO,81,ÑUBLE,2,1,1,1,110,2,1,,,,,
2020,3906,3,ESCUELA SELVA NEGRA,16,NUBLE,161,16108,SAN IGNACIO,81,ÑUBLE,2,1,1,1,110,2,1,,,,,
2020,3907,1,LICEO POLITÉCNICO MARÍA WARD,16,NUBLE,161,16108,SAN IGNACIO,81,ÑUBLE,3,2,0,1,110,2,0.962962963,,,,,
2020,3907,1,LICEO POLITÉCNICO MARÍA WARD,16,NUBLE,161,16108,SAN IGNACIO,81,ÑUBLE,3,2,0,1,310,5,1,,,,,
2020,3907,1,LICEO POLITÉCNICO MARÍA WARD,16,NUBLE,161,16108,SAN IGNACIO,81,ÑUBLE,3,2,0,1,610,7,0.976190476,,,,,
2020,3909,8,LICEO POLIVALENTE JUVENAL HERNÁNDEZ JAQUE,16,NUBLE,161,16104,EL CARMEN,81,ÑUBLE,2,1,0,1,310,5,0.924615385,,,,,
2020,3909,8,LICEO POLIVALENTE JUVENAL HERNÁNDEZ JAQUE,16,NUBLE,161,16104,EL CARMEN,81,ÑUBLE,2,1,0,1,363,6,0.731707317,,,,,
2020,3909,8,LICEO POLIVALENTE JUVENAL HERNÁNDEZ JAQUE,16,NUBLE,161,16104,EL CARMEN,81,ÑUBLE,2,1,0,1,510,7,0.951612903,,,,,
2020,3909,8,LICEO POLIVALENTE JUVENAL HERNÁNDEZ JAQUE,16,NUBLE,161,16104,EL CARMEN,81,ÑUBLE,2,1,0,1,610,7,0.957446809,,,,,
2020,3910,1,ESCUELA VIRGEN DEL CARMEN,16,NUBLE,161,16104,EL CARMEN,81,ÑUBLE,2,1,0,1,110,2,0.994342291,,,,,
2020,3912,8,ESCUELA DEL CARMEN SAN MARTÍN OTÁROLA,16,NUBLE,161,16104,EL CARMEN,81,ÑUBLE,2,1,1,1,110,2,0.96,,,,,
2020,3913,6,ESCUELA NAVIDAD-TREHUALEMU,16,NUBLE,161,16104,EL CARMEN,81,ÑUBLE,2,1,1,1,110,2,0.981308411,,,,,
2020,3914,4,ESCUELA BERNARDINO MUNOZ GONZALEZ,16,NUBLE,161,16104,EL CARMEN,81,ÑUBLE,2,1,1,1,110,2,1,,,,,
