school_id,latitude,longitude
1050,-32.142459,-71.52545
1051,-29.971509,-71.325695
1052,-29.971509,-71.325695
1053,-30.182279,-70.485622
1055,-31.913286,-71.514131
1059,-30.607775,-71.201201
1061,-32.08333,-71.18333
1063,-30.607775,-71.201201
1065,-29.971509,-71.325695
1068,-32.074034,-71.224158
1071,-29.88749,-71.13834
1072,-29.94697,-70.35613
1076,-32.1258,-71.33143
1077,-31.39975,-71.458124
1083,-29.971509,-71.325695
1084,-29.971509,-71.325695
1087,-31.400173,-71.457638
1093,-31.563177,-71.337046
1094,-29.971509,-71.325695
1095,-31.599288,-71.432774
1096,-29.971509,-71.325695
1099,-30.607775,-71.201201
1101,-30.602574,-71.210493
1102,-29.971509,-71.325695
1104,-30.980113,-71.638214
1108,-29.971509,-71.325695
1109,-30.09377,-70.49506
1113,-29.971509,-71.325695
1114,-32.140281,-71.52945
1116,-31.72272,-71.27512
1119,-33.045286,-71.380259
1122,-32.44966,-71.229736
1123,-32.837009,-70.58317
1125,-33.066277,-71.362496
1128,-32.438531,-71.210998
1129,-33.113952,-71.579298
1130,-32.231996,-71.510034
1131,-32.507353,-71.439167
1133,-33.043895,-71.394678
1134,-33.051734,-71.611292
1135,-32.231996,-71.510034
1136,-32.309944,-71.216821
1137,-32.840561,-71.000016
1139,-32.442114,-71.188908
1140,-32.507353,-71.439167
1142,-33.064096,-71.065483
1143,-32.507353,-71.439167
1144,-32.507353,-71.439167
1145,-32.448858,-71.221928
1147,-33.113952,-71.579298
1148,-32.997786,-71.519621
1149,-32.445735,-71.230281
1150,-32.507353,-71.439167
1151,-32.507353,-71.439167
1152,-33.036705,-71.53892
1153,-32.507353,-71.439167
1156,-33.037315,-71.314742
1157,-32.231996,-71.510034
1158,-32.507353,-71.439167
1161,-32.507353,-71.439167
1162,-32.726162,-71.207391
1164,-33.044671,-71.625048
1166,-33.046959,-71.364675
1168,-33.113952,-71.579298
1170,-32.507353,-71.439167
1171,-32.736461,-71.460789
1173,-33.113952,-71.579298
1174,-32.840561,-71.000016
1176,-33.113952,-71.579298
1178,-32.736461,-71.460789
1180,-33.037315,-71.314742
1181,-32.887732,-70.591638
1182,-33.037315,-71.314742
1183,-29.903205,-71.245952
1184,-29.971509,-71.325695
1189,-29.971509,-71.325695
1190,-31.913286,-71.514131
1191,-32.507353,-71.439167
1192,-33.113952,-71.579298
1194,-32.836356,-70.600744
1197,-33.618233,-71.607683
1198,-32.833163,-70.603232
1200,-33.113952,-71.579298
1202,-33.113952,-71.579298
1203,-32.837009,-70.58317
1204,-32.507353,-71.439167
1208,-32.507353,-71.439167
1210,-33.496345,-71.628339
1211,-33.036314,-71.431169
1212,-32.824793,-70.658996
1213,-32.751192,-70.701174
1214,-33.046959,-71.364675
1215,-33.280079,-71.576196
1216,-33.048119,-71.446143
1217,-32.745788,-70.656786
1220,-33.063877,-71.378128
1221,-33.046959,-71.364675
1225,-32.829931,-70.59461
1226,-33.046959,-71.364675
1233,-33.113952,-71.579298
1235,-33.040277,-71.427346
1238,-32.787829,-70.59609
1240,-33.113952,-71.579298
1243,-33.496345,-71.628339
1244,-32.750087,-70.71387
1245,-32.806856,-70.560451
1246,-32.507353,-71.439167
1247,-35.431,-71.655918
1248,-35.431,-71.655918
1249,-35.431,-71.655918
1250,-34.997076,-71.343874
1252,-35.431,-71.655918
1255,-35.845994,-71.59511
1256,-35.593958,-71.736794
1258,-34.468257,-71.164269
1259,-34.468257,-71.164269
1260,-34.361564,-71.277585
1263,-32.749793,-70.718332
1264,-32.747658,-70.732582
1265,-32.507353,-71.439167
1266,-32.757548,-70.727526
1268,-32.507353,-71.439167
1269,-32.808767,-70.650327
1271,-33.035993,-71.441367
1273,-32.750087,-70.71387
1274,-33.113952,-71.579298
1275,-33.045767,-71.650001
1279,-32.887228,-71.244192
1280,-33.042462,-71.576256
1281,-32.44966,-71.229736
1282,-33.113952,-71.579298
1286,-32.507353,-71.439167
1287,-33.035993,-71.441367
1288,-32.753481,-70.723223
1291,-33.029949,-71.545235
1292,-32.801775,-71.531905
1294,-32.753447,-70.724601
1301,-32.445735,-71.230281
1302,-32.66111,-70.71016
1304,-32.984874,-71.270339
1305,-33.045817,-71.375274
1307,-32.750087,-70.71387
1310,-32.774274,-70.964687
1311,-32.787857,-71.191905
1316,-33.046959,-71.364675
1318,-32.745788,-70.656786
1322,-33.064096,-71.065483
1323,-32.733521,-70.629204
1325,-32.507353,-71.439167
1327,-33.046959,-71.364675
1328,-34.4107,-70.8138
1332,-34.468257,-71.164269
1333,-34.4107,-70.8138
1336,-32.838694,-70.949568
1337,-32.98973,-71.510313
1338,-33.047858,-71.650581
1339,-32.840092,-70.96295
1340,-32.83797,-70.948958
1341,-32.507353,-71.439167
1342,-33.500471,-71.609894
1343,-33.496345,-71.628339
1345,-33.500471,-71.609894
1346,-33.113952,-71.579298
1347,-32.837397,-70.948927
1349,-32.833672,-70.95375
1363,-32.445735,-71.230281
1364,-32.792587,-71.203645
1367,-33.056307,-71.560089
1368,-32.507353,-71.439167
1370,-32.893193,-71.257747
1371,-33.046959,-71.364675
1377,-32.887061,-71.259929
1378,-32.507353,-71.439167
1384,-33.046959,-71.364675
1385,-32.736461,-71.460789
1389,-33.113952,-71.579298
1390,-32.884098,-71.207413
1392,-33.046959,-71.364675
1393,-32.877638,-71.237064
1394,-32.993029,-71.518984
1395,-32.792587,-71.203645
1403,-33.02878,-71.51593
1404,-32.883358,-71.247643
1405,-32.875728,-71.24527
1412,-32.875273,-71.245111
1414,-33.978575,-70.711688
1416,-34.642513,-71.366198
1417,-33.978575,-70.711688
1418,-34.468257,-71.164269
1419,-34.642513,-71.366198
1421,-34.582597,-70.988454
1423,-32.507353,-71.439167
1424,-32.507353,-71.439167
1427,-32.507353,-71.439167
1430,-32.782512,-71.197818
1431,-33.052695,-71.563859
1433,-33.037315,-71.314742
1435,-32.736461,-71.460789
1436,-33.280079,-71.576196
1437,-33.046959,-71.364675
1438,-32.785989,-71.195703
1440,-33.046959,-71.364675
1442,-32.786943,-71.196003
1444,-32.741608,-71.200846
1445,-33.318883,-71.403963
1447,-32.731556,-71.204911
1448,-32.736461,-71.460789
1449,-32.742227,-70.708243
1450,-33.046959,-71.364675
1453,-32.802026,-71.145201
1454,-32.795481,-71.144389
1455,-33.045535,-71.352902
1456,-33.113952,-71.579298
1457,-32.507353,-71.439167
1458,-32.736461,-71.460789
1459,-32.507353,-71.439167
1460,-32.909446,-71.0945
1461,-33.113952,-71.579298
1462,-32.507353,-71.439167
1466,-32.986016,-71.273005
1467,-32.983224,-71.278667
1468,-32.507353,-71.439167
1469,-32.71324,-71.487979
1471,-33.002449,-71.275765
1472,-32.887732,-70.591638
1473,-32.83746,-70.66016
1474,-32.929739,-71.440646
1478,-33.070263,-71.426643
1482,-32.98445,-71.272929
1483,-32.984609,-71.268435
1484,-33.048119,-71.446143
1488,-33.113952,-71.579298
1490,-32.507353,-71.439167
1491,-32.507353,-71.439167
1493,-33.064096,-71.065483
1495,-33.064096,-71.065483
1496,-33.500471,-71.609894
1498,-33.038364,-71.409155
1500,-33.036314,-71.431169
1506,-33.054797,-71.621688
1511,-33.054797,-71.621688
1514,-33.037632,-71.596278
1515,-33.05016,-71.614414
1516,-33.028129,-71.637677
1517,-33.04448,-71.616319
1518,-32.745788,-70.656786
1519,-32.509138,-71.446026
1520,-33.04354,-71.620973
1521,-33.021157,-71.55033
1522,-33.046959,-71.364675
1523,-33.047858,-71.650581
1524,-32.44966,-71.229736
1526,-33.023861,-71.555002
1528,-33.113952,-71.579298
1529,-33.113952,-71.579298
1533,-33.113952,-71.579298
1534,-33.023861,-71.555002
1536,-33.113952,-71.579298
1537,-33.113952,-71.579298
1538,-32.824793,-70.658996
1541,-32.44966,-71.229736
1542,-33.113952,-71.579298
